region_id,boundary_name,boundary_parent,adm1_gid,source_region_name,parent_name,score,method,needs_review,decision
IND2-915cfe7209,Karnal,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9183ab44a5,Hisar,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-91ac800208,Mahe,Puducherry,IND.27_1,Puducherry,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-92d2892fe4,Narayanpur,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-92e385a75c,Alappuzha,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-938cb71a9a,Tiruvannamalai,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-93991913fb,Faridabad,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-94225743ae,Gumla,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-942cffd9df,Chatra,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-945c4a99f9,Bastar,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-94dfdea981,Barabanki,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-953ae29e0b,Pashchimi Singhbhum,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-957f5dcf7b,Bangalore Rural,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-95a636091d,West Sikkim,Sikkim,IND.30_1,Sikkim,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-96272a3fde,Lakhimpur,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9633d981a0,Narsimhapur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9634b5cccf,Barwani,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9641d96038,Alirajpur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-96456ae977,Tamenglong,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-967b3a9a40,Hoshangabad,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-967f1295b6,West Khasi Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-96da3e0c9f,Fazilka,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9745019271,Karauli,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-984bad032c,Buxar,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-98932baf7a,Mamit,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-99eb2b5983,Puruliya,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9a5912724d,Cachar,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9d7c98d36a,Osmanabad,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9f4f2165df,Dhule,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-9fb85f8a17,Samastipur,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a0403c5659,Thrissur,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a049b00407,Burhanpur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a08fa149c4,Patiala,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a0cb7b377e,Kangra,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a102295f36,Kendujhar,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a1d0a328c9,Agar Malwa,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a25cce47a6,Fatehabad,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a2764bbe97,Nuapada,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a3017e731b,The Dangs,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a32e59dace,Kolasib,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a3b0a8e840,Khunti,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a4737c231d,Dima Hasao,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a4dc2a4144,Nandurbar,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a597e78ce3,Wayanad,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a5f805efd0,Raichur,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a632ad7812,Y.S.R.,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a76f118295,Moga,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a79f792f05,Dhalai,Tripura,IND.33_1,Tripura,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a79f83cd20,Vidisha,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-a7f61d5dc5,Sehore,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aa216da32e,Mahendragarh,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aa4e5be1bd,Umaria,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aa6d650846,Ajmer,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aabe403e56,Garhchiroli,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aac7540cda,Siwan,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-aaeee27247,Rajkot,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ab24fe02a7,Jalaun,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-abb9f35d45,Almora,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ac43ed4489,Hanumangarh,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-acd34d610f,Mahisagar,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-acd8f56425,Hugli,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ada7b8ffb1,Korba,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ae5c037b57,Bhandara,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ae73ae1e21,Sonipat,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b02e5ef51c,Bikaner,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b05b43a8fd,Aizawl,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b085a82693,Munger,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b092756b96,Kabeerdham,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b131cba7c7,Kanniyakumari,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b16f306756,Darrang,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b19b4bc186,North and Middle Andaman,Andaman and Nicobar,IND.1_1,Andaman Nicobar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b277525a07,Khordha,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b30995d708,Kandhamal,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b30ac48e25,Janjgir-Champa,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b33a7ddeca,Uttar Bastar Kanker,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b394fa7d13,Haveri,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b40c48111a,Pratapgarh,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b48c176463,Palakkad,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b496ab49b2,Sitamarhi,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b4972d5f46,Arwal,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b592ca17ae,Phek,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b5b7debe55,Tiruppur,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b61eff5913,Dhubri,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b672b4f6a6,Sabar Kantha,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b684a196f4,Rayagada,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b747102a77,Ariyalur,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b7e70a3a7f,Uttarkashi,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b804697bf1,Washim,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b8836dd99e,The Nilgiris,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-b98174eb5d,Guna,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ba058656fc,Chitradurga,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ba25e9d151,Lower Dibang Valley,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-bbace4cdb0,Kodagu,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-bc666b0ac3,South Andaman,Andaman and Nicobar,IND.1_1,Andaman Nicobar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-bd164b36c4,Churachandpur,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-be0cb589c0,Kaithal,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-bfb638a75b,Aligarh,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c0212b0a4b,Lucknow,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c03eb1dec4,Unnao,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c04064e2b7,Ramanagara,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c05e41b179,Subarnapur,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c063e88306,Surguja,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c06988e9ff,Jalgaon,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c0d767d1a3,Gajapati,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c1b3c57073,Aurangabad,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c1bbc6281a,Etah,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c1d74b01e9,Mathura,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c28a01b70c,Bhojpur,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c2edc188eb,Dakshin Dinajpur,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c31fd88823,Thiruvarur,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c355aa2cbd,Mandya,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c3762a27f7,Bangalore,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c3eb9603ef,Maldah,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c4c9862cdd,Tehri Garhwal,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c4d82f25df,Udalguri,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c57169b3c2,Chittoor,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c621b985de,Bharuch,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c6afc8deda,Mansa,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c6fe51f350,Koriya,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c732aa004f,Betul,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c74da27473,Peren,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c787d90f31,Balod,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c80736c9e1,Nawada,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c8b1038ac0,North Sikkim,Sikkim,IND.30_1,Sikkim,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c9740162d3,Kota,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-c97f3f672c,Sant Ravi Das Nagar,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ca709b7c92,Dindigul,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cc02709b54,West Garo Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cc5af5bb7b,Shajapur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cca54d81d2,Khammam,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cd9d676570,Gurgaon,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cdc39bacc1,Imphal East,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cdfdca7598,Bhilwara,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ce315f0442,Thoubal,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ce71b48f1f,Rajnandgaon,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cea8e25f62,Chennai,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cf41c93132,Tapi,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-cf607db869,Chandigarh,Chandigarh,IND.6_1,Chandigarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d1496f71b1,Dhemaji,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d166d1fb13,Kolhapur,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d18bce476b,North 24 Parganas,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d18ee419b8,Theni,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d198058860,Jaintia Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d231d3b5b0,Baleshwar,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d245780299,Kheda,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d2863a8e3f,Panch Mahals,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d2ece55633,Nalgonda,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d33bfa865f,Nagpur,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d387098d2b,Raigarh,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d3fa5d43ac,Saharsa,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d4504583df,Thane,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d57ecf5d69,Basti,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d646157abe,Baran,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d6616dbdab,Mahasamund,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d6b4e8d4d5,Dungarpur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d6c90971ec,South Sikkim,Sikkim,IND.30_1,Sikkim,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d704d7055c,Sahibzada Ajit Singh Nagar,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d7572221e7,Chamoli,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d79990602b,Kalahandi,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d7b5dbb62d,Pathanamthitta,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d7c2a5b6af,Lakhimpur Kheri,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d83b4b56ae,Saran,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d8ea2bfbd5,Jaisalmer,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d97e2e4ae9,Meerut,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-d9c58123d0,Tonk,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-da04b9f706,Gopalganj,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-da2fb8fa45,Kasaragod,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-da3354c29f,Ganjam,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-da5851ff2a,Bilaspur,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-da5bc443e5,Medak,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-dad6f48f78,East Sikkim,Sikkim,IND.30_1,Sikkim,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-db5a8d29d9,Krishna,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-db80537dea,Singrauli,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-dc5c214d37,Mon,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-dd85a56cc6,Varanasi,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-de28288bfb,Lakhisarai,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-de330ffd45,Gulbarga,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-de9f970dbf,Anantapur,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-def8e849a2,Chirang,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-defee8f02c,Balrampur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-df5a050469,Amroha,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-df6d93c6eb,Koch Bihar,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-df6fb50bc2,Allahabad,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e0047248e3,South 24 Parganas,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e0824b66fa,Mysore,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e0edacb819,Anugul,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e116f50f8e,Kishanganj,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e150ba8030,Sonbhadra,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e1d78c6b99,Sheopur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e1f2e01da4,Viluppuram,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e292f5dc94,Hardwar,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e2d54de049,Pilibhit,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e3360c3384,Kodarma,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e366444556,Garhwal,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e3926d525b,Rohtak,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e3ad18d14d,Auraiya,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e4b03f3e7d,Dharmapuri,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e4eca62866,Kondagaon,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e5529ebc6b,Jhansi,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e5f2c830ad,Sindhudurg,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e6cb9b1f11,Nalanda,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e72c59bf5f,Thanjavur,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e73963d133,Gondiya,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e75f5120e5,Begusarai,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e797de9787,Baghpat,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e818df339a,Kannauj,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e899cc7ad5,Firozabad,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e934a5a80f,Bilaspur,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e975ef8ca1,Tiruchirappalli,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e9c482d01c,Ratnagiri,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-e9f0dca230,Ahmadnagar,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-ea672340ae,Hoshiarpur,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-eb7146a99c,Morigaon,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
